RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Absalom1999,15,17,5,18
Schenarts2001,7,10,0,8
Annane2002,68,72,161,227
Malerba2004,19,28,8,34
Cohan2005,33,55,8,24
Oppert2005,4,7,26,34
Mohammad2006,29,38,58,114
de2007,52,86,183,319
Lipiner2007,163,237,40,240
Riche2007,41,69,30,47
Cotton2008,59,87,24,50
Kim2008,21,25,19,40
Sprung2008,59,96,186,403
Jabre2009,93,234,49,235
