RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Antonelli2000,4,16,9,15
Delclaux2000,15,40,18,41
Hilbert2001,12,26,20,26
Ferrer2003,12,36,26,39
Squadrone2005,1,105,10,104
Zhan2012,1,21,4,19
Brambilla2014,6,40,26,41
Frat2015,55,110,44,94
Lemiale2015,73,191,82,183
Jaber2016,49,148,66,145
