RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Davies1,1,39,2,34
Day2,2,11,0,14
Kearns3,3,24,4,21
Kortbeek4,18,43,10,37
Montecalvo5,2,19,0,19
Montejo6,20,50,16,51
neumann7,0,30,1,30
