RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Barret37,0,11,1,12
Savino39,5,75,2,72
Cerra40,6,25,13,21
Ferrer43,1,39,3,41
Winter45,0,91,2,92
Ulrich46,1,48,4,52
Unertl47,1,19,0,20
Quino48,0,76,2,72
Blair50,1,124,1,130
Zobel51,0,25,1,25
