RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Corwin1,24,80,21,80
Corwin8,111,650,120,652
Corwin9,62,733,83,727
Gabriel10,6,11,5,10
Georgopoulos11,15,100,7,48
Silver12,5,42,10,44
Still13,2,19,2,21
van14,2,12,2,12
Vincent15,11,48,5,25
