RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Monchi2004,0,8,1,12
Kutsogiannis2005,0,16,7,14
Betjes2007,0,21,10,27
Fealy2007,0,10,0,10
Oudemans2009,6,96,16,103
Hetzel2011,4,62,7,47
