RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Michael12,2,69,6,61
Laggner13,7,16,3,16
Ruiz15,2,19,1,24
Ryan16,2,56,2,58
Fabian18,12,179,4,99
Ben19,5,100,5,100
Prod20,5,80,8,83
Misra23,5,45,7,49
