RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Bollaert1998,15,22,7,19
Briegel1999,18,20,16,20
Chawla1999,17,23,10,21
Annane2002,67,151,57,149
Tandan2005,5,14,3,14
Sprung2008,200,251,183,248
