RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Sagar1979,3,15,5,15
Seri1984,1,10,2,8
Moore1986,3,32,9,31
Grahm1989,3,17,14,15
Chiarelli1990,3,10,7,10
Schroeder1991,1,16,0,16
Hasse1995,3,14,8,17
beier1996,2,30,14,30
Carr1996,0,14,3,14
Heslin1997,6,81,6,83
Singh1998,8,21,22,22
Taylor1999,25,41,35,41
