RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
MARTIN1993,7,16,10,16
Ruokonen1993,4,5,3,5
Marik1994,5,10,6,10
Marthur2007,14,25,19,25
High2008,9,23,8,21
De2010,249,502,294,542
Liu2010,8,25,12,25
Patel2010,51,118,67,134
Wu2010,7,23,9,23
Zhuangyu2011,13,45,14,45
Chen2012,9,40,11,40
