RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Tuchschmidt1992,13,26,18,25
Yu1993,4,30,6,22
Hayes1994,17,24,12,23
Gattinoni1995,84,124,37,57
Yu1998,15,58,15,29
Alia1999,23,31,21,32
Rivers2001,38,130,59,133
Lin2006,58,108,83,116
Wang2006,4,16,7,17
Chen2007,20,58,34,65
He2007,51,98,68,105
Yan2010,55,157,74,146
ARISE2014,147,792,150,796
ProCESS2014,92,439,86,456
Promise2015,184,623,181,620
