RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Gattinoni2001,77,152,73,152
Guerin2004,134,413,119,378
Curley2005,4,51,4,50
Voggenreiter2005,1,21,3,19
Mancebo2006,33,76,35,60
