RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Van2005,16,33,9,30
Walters2006,1,13,0,12
Azevedo2007,8,31,6,17
Bilotta2007,6,40,7,38
Oksanen2007,13,39,18,51
Arabi2008,2,55,1,39
Bilotta2008,5,48,6,49
Bruno2008,2,31,0,15
Azevedo2009,4,14,6,20
Johnston2009,3,24,7,49
Kreisel2009,4,20,2,20
Meng2009,61,117,62,116
Yang2009,15,75,12,35
Coester2010,11,39,11,40
Green2010,16,45,9,36
Stazewski2011,1,26,2,24
