RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Kelley36,5,18,13,25
Gentilello37,5,27,13,38
Summer38,4,41,7,42
Fink39,7,51,19,48
deBoisblanc47,6,69,11,51
Kirschenbaum48,3,17,10,20
Whiteman49,10,33,14,36
Demarest50,1,16,4,14
Traver51,8,44,17,59
Ahrens61,14,97,45,137
