RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Curley2005,4,51,4,51
Voggenreiter2005,1,21,3,19
Chan2007,5,11,6,11
Fernandez2008,8,21,10,19
Taccone2009,79,166,91,172
Guerin2013,57,240,95,234
