RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Angstwurm199,11,21,9,21
Angstwurm2007,46,116,61,122
Forceville2007,21,31,17,29
Mashra2007,11,18,15,22
Valenta2011,19,75,24,75
