RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
De1996,3,173,9,180
Fourrier2000,5,30,18,30
Houston2002,4,270,9,291
Grap2004,4,7,3,5
Fourrier2005,14,114,17,114
Koeman2006,13,127,23,130
Segers2006,45,485,74,469
