RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Kerver1988,5,49,31,47
Ulrich1989,7,55,26,57
Aerdts1991,1,28,29,60
Blair1991,12,161,38,170
Boland1991,14,32,17,32
Finch1991,4,20,7,24
Cockerill1992,4,75,12,75
Jacobs1992,0,45,4,46
Rocha1992,7,47,25,54
Sanchez1992,32,131,60,140
Winter1992,3,91,17,92
Abele1997,13,58,23,30
Palomar1997,10,50,25,49
Verwaest1997,22,193,40,185
Krueger2002,91,265,149,262
Stoutenbeek2007,62,201,100,200
