RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Argenziano1997,0,5,1,5
Malay1999,0,5,2,5
Dunser2002,17,24,17,24
Lauzier2006,3,13,3,10
Russell2008,172,397,188,382
Moreli2009,8,15,10,15
