RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Brochard10,2,43,7,42
Antonelli12,1,32,8,32
Nava13,0,25,7,25
Antonelli15,2,20,4,20
Hilbert16,2,26,6,26
Keenan18,16,39,17,42
Ferrer19,5,21,13,22
Ferrer20,5,51,13,54
