RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Lindner1997,4,20,9,20
Li1999,16,40,29,43
Lee2000,1,5,4,5
Stiell2001,42,104,39,96
Wenzel2004,444,589,430,597
