RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Zimmermann1997,3,20,8,20
Angstwurm1999,7,21,11,21
Angstwurm2007,46,116,61,122
Forceville2007,14,31,13,29
Mishra2007,8,18,11,22
Montoya2009,6,34,8,34
Andrews2011,42,127,38,125
Manzanares2011,8,15,12,16
Valenta2011,19,75,24,75
