RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Kress2000,12,68,16,60
Girard2008,21,167,34,168
Mehta2008,2,32,7,33
Weisbrodt2011,8,26,13,24
Mehta2012,49,214,54,209
Nassar2014,1,30,1,30
