RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Laggner1989,2,16,0,16
Eddleston1991,10,30,3,30
Pickworth1993,5,44,6,39
Prod1994,22,80,11,83
Thomason1996,42,136,43,140
Cook1998,140,596,120,604
Kantorova2004,7,71,6,69
Prakash2008,15,25,10,25
