RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Langely1993,5,13,4,12
Baudo1998,5,60,6,60
Schmidt1998,37,61,30,61
Maki2000,0,74,0,72
Grenander2001,1,13,0,15
Warren2001,255,1157,148,1157
Fulia2003,8,30,9,30
Kobayashi2003,1,14,1,15
Mitchell2003,0,25,1,60
Neporada2008,2,15,0,15
Gando2013,3,30,2,30
