RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Alexander1972,1,55,0,55
Faupel1976,6,67,1,28
Cooper1979,0,49,1,27
Hernesniemi1979,3,81,2,54
Braakman1983,1,81,1,80
Gianotta1984,1,72,0,16
Stubbs1989,2,98,2,54
Gaab1994,3,147,2,151
Grumme1995,1,187,3,209
CRASH2005,77,4885,61,4877
