RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Lindquist1981,1,31,0,28
Just1986,6,13,9,16
De1988,7,12,9,12
Grundmann1988,15,24,19,22
Wesoly1990,8,18,13,17
Burns1991,4,25,3,13
Schedel1991,2,34,11,35
Behre1995,9,30,10,22
Dominioni1996,21,59,38,58
Yakut1998,3,21,9,19
Masaoka2000,32,230,46,202
Karatzas2002,8,34,14,34
Tugrul2002,5,21,7,21
Darenberg2003,1,10,4,11
Rodriguez2005,8,29,13,27
Hentrich2006,27,103,29,103
Werdan2007,126,321,113,303
