RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Powell1,0,20,0,11
Levy2,2,32,11,35
Phillips3,1,33,4,25
Azevedo4,0,38,4,38
Kantorova5,1,72,2,71
Conrad6,7,178,10,181
Somberg7,0,167,0,35
