RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
El1976,21,26,21,26
Sugerman1997,13,53,19,95
Saffle2002,4,21,6,23
Bouderka2004,12,31,7,31
Barquist2006,2,29,5,31
Blot2008,16,61,15,62
Saboori2009,2,20,2,20
Terragni2010,137,209,147,210
Bylappa2011,0,22,0,22
Trouillet2011,33,109,32,107
Bosel2012,8,30,18,30
Zheng2012,13,58,14,61
Young2013,230,451,238,443
