RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Chen2006,0,33,0,33
Mahmood2007,2,42,3,20
Godet2008,0,32,1,33
Mukhtas2009,1,20,1,20
Ooi2009,0,45,0,45
Du2011,1,20,0,21
James2011,2,56,3,53
Lee2011,1,53,0,53
Nagpal2012,1,35,0,35
