RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Fourrier2000,5,30,18,30
Fourrier2005,13,114,12,114
Panchebhai2009,14,88,15,83
Berry2011,4,71,1,78
Ozcaka2012,12,29,22,32
