RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Grundmann1982,19,25,19,25
Lumlertgul1989,5,9,8,10
Swygert1991,1,22,1,25
Carmelini1994,6,30,10,30
Weisberg1994,1,15,3,15
Somlo1995,1,21,0,21
Abizaid1999,4,36,0,36
Schulze1999,5,173,0,174
Anzics2000,35,161,40,163
Sumeray2001,2,24,0,24
Sanchez2003,7,20,6,20
Sanchez2003,4,20,4,20
Biancofiore2004,1,50,2,47
