RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Gattinoni2001,95,152,89,152
Beuret2002,7,25,12,26
Guerin2004,179,413,159,378
Papazian2005,3,13,5,13
Voggenreiter2005,1,21,3,19
Mancebo2006,38,76,37,60
Chan2007,4,11,4,11
Demory2007,4,13,6,15
Fernandez2008,8,21,10,19
Taccone2009,79,168,91,174
Guerin2013,56,229,94,237
