RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Wu2004,6,22,12,22
Zhang2006,5,19,9,19
Hu2007,2,24,3,21
Li2009,9,23,12,24
Fan2014,13,60,24,60
Zhu2015,2,30,5,30
Gui2102,6,22,7,20
