RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Rayes1,2,30,6,30
Rayes2,0,33,1,33
Kotzampassi3,19,35,24,30
Spindler4,4,26,34,87
Klarin5,1,23,3,21
Knight6,12,130,17,129
Morrow7,17,68,33,70
Barraud8,23,87,15,80
Tan9,7,26,13,26
Oudhuis10,10,130,9,124
