RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Meade2008,135,475,164,508
Huh2009,12,30,9,27
Xi2010,16,55,24,55
Liu2011,14,50,17,50
Kacmarek2016,22,99,27,101
