RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Yu2005,4,28,4,27
Arabi2008,18,55,15,67
Brunkhorst2008,98,247,102,288
Ellger2008,160,479,172,471
Iapichino2008,13,36,11,36
Zhang2008,3,10,2,12
DONG2009,0,13,0,14
Jin2009,47,225,51,131
NICE2009,202,673,172,626
Savioli2009,14,45,13,45
COIITSS2010,117,255,109,254
Cappi2012,5,28,10,35
