RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Kierdorf1994,29,48,34,52
John2001,14,20,7,10
Mehta2001,50,84,34,82
Uehlinger2005,24,70,21,55
Noble2006,42,54,30,40
