RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Novack2009,0,42,0,41
Kruger2011,6,75,4,75
Kruger2013,16,123,23,127
Papazian2013,43,146,38,138
El2014,17,54,22,54
Truwitt2014,108,379,91,366
