RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Jepsen1992,17,32,17,34
Suter1994,7,32,10,29
Bernard1997,5,15,6,15
Domenighetti1997,7,22,5,20
Ortalani2000,9,24,7,12
