RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Al1,6,14,8,16
Levin2,15,69,27,68
Tritapepe2,2,12,3,12
Alvarez2006,3,25,4,25
De2007,6,15,7,15
De2008,8,40,10,20
