RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
montecalvo1992,0,19,2,19
Kortbeek1999,10,37,18,43
Kearns2000,4,21,3,23
Day2001,0,14,2,11
Davies2002,2,31,1,35
Montejo2002,16,50,20,51
Kumar2006,1,14,0,16
Hsu2009,0,59,0,62
White2009,5,50,11,54
Acosto2010,16,50,31,54
Davies2012,18,91,19,89
Huang2012,5,50,9,51
