RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Confalonieri1999,7,28,6,28
Antonelli2000,7,20,11,20
Declaux2000,19,62,18,61
Keenan2002,12,39,13,42
Squadrone2005,0,105,3,104
Thompson2008,5,35,12,34
Squadrone2010,3,20,15,20
Roessier2012,1,24,3,25
Zhan2012,1,21,5,19
Ornico2013,0,20,4,18
Zhu2013,9,48,18,47
Brambilla2014,2,40,7,41
