RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Annane2002,38,72,135,227
Mohammad2006,24,38,63,114
Lipiner2007,173,237,113,240
Ray2007,51,74,51,85
Riche2007,25,69,22,47
Kim2008,8,25,17,40
Sprung2008,41,96,123,403
