RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Blair37,3,161,14,170
Cockerill42,0,75,8,75
Ferrer44,2,51,1,50
Gaussorgues48,4,59,11,59
Georges49,5,31,6,33
Hellinger51,0,37,0,43
Jacobs52,3,45,2,46
Laggner56,0,33,1,34
Quinio62,0,76,6,72
Rolando66,0,49,0,52
Rolando67,0,47,0,61
Stoutenbeek72,5,201,15,200
Tetteroo73,0,56,0,58
Ulrich74,1,55,11,57
Wiener77,0,30,1,31
Zobel79,0,25,0,25
