RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Rayes1,0,30,0,30
Jain2,22,45,20,45
McNaught3,18,52,18,51
Rayes4,0,33,0,33
Klarin5,5,23,6,21
Knight6,35,130,42,129
Barraud7,27,87,24,80
Tan8,3,26,5,26
