RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Koskenkari1,12,20,14,20
Chaney1999,4,10,2,10
Groban2002,60,188,68,193
Lazar2004,12,72,29,69
Gandhi2007,54,185,59,186
