RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Powell1999,14,83,20,85
Wischmeyer2001,2,15,5,16
Ockenga2002,0,14,1,14
Tjader2004,8,30,3,10
Xian2004,0,20,3,21
Dechelotte2006,2,58,2,56
Sahin2007,2,20,6,20
Cai2008,17,55,20,55
Duska2008,2,10,0,10
Fuentes2008,2,22,5,22
Perez2008,3,15,0,15
Perez2010,4,23,3,20
Andrews2011,105,250,95,252
Cekmen2011,3,15,6,15
Grau2011,9,59,13,68
Wernerman2011,14,205,20,208
Griffiths19979,18,42,25,42
