RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Nelson1998,23,380,24,376
Nelson2000,19,237,28,243
Wund2001,3,12,4,6
Presneill2002,2,10,2,8
Root2003,101,348,90,353
Hartma2005,1,13,4,16
Rosen2005,4,18,6,15
Cheng2007,21,30,26,30
Meisel2009,3,19,4,19
