RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Deppe1990,12,46,11,38
Coombes2000,13,50,15,54
Topeli2004,27,41,25,37
Lorente2005,52,210,50,233
Lorente2006,31,236,30,221
