RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Derdak2002,28,75,38,73
Shah2004,6,15,6,13
Bollen2005,16,37,8,24
Ferguson2013,129,275,96,273
Young2013,196,398,192,397
