RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Jiang2005,1,18,6,19
Ghani2006,11,15,13,18
Boussekey2008,3,9,5,10
Peng2010,1,11,3,11
Zhang2012,84,141,88,139
Chu2013,3,15,5,15
Joannes2013,37,66,36,71
