RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Bilotta2007,11,40,16,38
Bilotta2008,12,48,19,49
Bilotta2009,62,241,95,242
Yang2009,38,121,55,119
Coester2010,33,39,32,40
