RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
6S9,201,398,172,400
CHEST10,248,976,224,945
CRYSTMAS11,40,100,32,96
BaSES51,44,117,50,124
Dolecek2009,6,26,4,30
Dubin2010,3,12,7,13
Zhu2011,3,90,4,45
Lv2012,7,22,12,20
