RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Rasanen1985,7,20,13,20
Berstem1991,0,19,7,20
Lin1995,8,50,18,50
Takeda1997,1,15,6,15
Masip2000,1,19,6,18
Levitt2001,5,21,7,17
Park2001,3,9,4,10
Park2001,0,7,4,10
Kelly2002,0,27,2,31
Nava2003,13,65,16,65
Crane2004,4,20,1,20
Crane2004,1,20,1,20
L2004,4,43,14,46
Park2004,2,27,11,26
Park2004,2,27,11,26
