RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Rayes1,0,30,0,30
Kotzampassi2,5,35,9,30
Alberda3,1,10,1,9
Spindler4,2,26,5,87
Klarin5,5,23,4,21
Knight6,28,130,34,129
Barraud7,21,87,21,80
Morrow8,12,68,15,70
Oudhuis9,34,130,32,124
