RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Riker2009,137,244,68,122
Ruokonen2009,2,41,1,44
Jakob2012,32,246,33,247
JakobA2012,51,247,29,250
Maclaren2013,10,11,6,12
