RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Powell1993,0,20,0,11
Rosaliti1993,0,14,0,14
Levy1996,2,32,11,35
Phillips1998,1,33,4,25
De2000,0,38,4,38
Morris2002,0,169,0,33
Fink2003,0,158,0,31
Kantorova2004,1,72,2,71
Pan2004,0,20,1,10
Conrad2005,34,178,58,181
Hata2005,0,70,4,70
Kotlyanskaya2007,0,45,3,21
Somberg2008,0,167,0,35
Solouki2009,3,61,14,68
