RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Bollaert1998,7,22,9,19
Briegel1999,10,20,7,20
Chawla1999,4,23,5,21
Annane2002,15,151,18,149
Sprung2008,78,234,61,232
