RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Meade4,173,475,205,508
Mercat5,136,385,149,382
Brower6,69,276,75,273
Amato7,13,29,17,24
Ranieri8,7,18,11,19
Villar9,17,50,25,45
