RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Jones1,9,26,9,24
Powell2,10,83,9,85
Conejero3,14,43,9,33
Goeters4,7,33,10,35
Griffiths5,17,42,22,42
Hall6,16,179,14,184
Dechelotte7,2,58,2,56
Ozgultekin8,12,20,12,20
Eroglu9,1,20,1,20
Perez10,4,23,2,20
Andrews11,88,250,80,252
Grau12,9,59,13,68
Wernerman13,8,205,11,208
Perez14,3,71,3,71
