RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Feld1977,15,38,19,35
Feld1977,6,22,13,26
Bodey1979,23,86,28,78
Bodey1979,26,74,40,92
Feld1984,2,12,5,22
Feld1984,6,18,8,24
Georges1999,2,9,2,9
Hanes2000,7,17,4,14
McNabb2001,1,17,3,18
Wysocki2001,13,61,11,58
