RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Keays1991,10,25,17,25
Suter1994,3,31,3,29
Peake1996,4,4,4,8
Bernard1997,6,14,11,15
Tossios2003,0,20,0,20
Burns2005,44,148,42,145
Macedo2006,7,14,6,22
Ristikankare2006,1,30,0,30
El2007,2,50,0,50
Wijeysundera2007,4,88,7,87
Ozaydin2008,1,58,0,57
Sisilo2008,10,129,6,125
Hilmi2010,18,50,16,50
