RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Nava1998,0,25,7,25
Girault1999,1,17,1,16
Chen2001,0,12,7,12
Ferrer2003,5,21,13,22
Rabie2004,0,19,4,18
Wang2004,1,14,8,14
Wang2005,3,47,12,43
Zheng2005,1,17,4,16
Zou2006,7,38,15,38
Prasad2008,1,15,5,15
Trevisan2008,1,28,17,37
